SK_ID_CURR,CREDIT_TYPE,CREDIT_DAY_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,DAYS_CREDIT_ENDDATE,CREDIT_ACTIVE
380721,Mortgage,0,769500.0,0.0,0.0,0.0,0,4502.0,Closed
380721,Consumer credit,0,540000.0,18148.5,0.0,0.0,0,19.0,Active
342596,Consumer credit,0,79834.5,0.0,,0.0,0,-650.0,Closed
342596,Consumer credit,0,101835.0,0.0,,0.0,0,-418.0,Closed
342596,Credit card,0,114673.5,0.0,0.0,0.0,0,-319.0,Closed
342596,Consumer credit,0,63733.5,0.0,0.0,0.0,0,-1071.0,Closed
342596,Car loan,0,675000.0,0.0,0.0,0.0,0,-623.0,Closed
342596,Credit card,0,96750.0,0.0,,0.0,0,-1014.0,Closed
342596,Consumer credit,0,149395.5,,,0.0,0,-557.0,Closed
342596,Car loan,0,1146750.75,0.0,0.0,0.0,0,-320.0,Closed
342596,Consumer credit,0,63737.685,0.0,0.0,0.0,0,-1040.0,Closed
359398,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-76.0,Closed
359398,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-349.0,Closed
227994,Consumer credit,0,31500.0,0.0,0.0,0.0,0,-8.0,Closed
227994,Consumer credit,0,22500.0,0.0,0.0,0.0,0,-205.0,Closed
227994,Consumer credit,0,225000.0,0.0,0.0,0.0,0,-1165.0,Closed
227994,Consumer credit,0,405000.0,0.0,0.0,0.0,0,-1550.0,Closed
227994,Consumer credit,0,106438.5,0.0,0.0,0.0,0,-970.0,Closed
227994,Consumer credit,0,179221.5,0.0,0.0,0.0,0,-367.0,Closed
227994,Credit card,0,13500.0,12784.5,0.0,0.0,0,30957.0,Active
227994,Consumer credit,0,38250.0,,,0.0,0,-2600.0,Closed
227994,Consumer credit,0,4500.0,,,0.0,0,,Closed
227994,Consumer credit,0,102496.77,0.0,0.0,0.0,0,-24.0,Active
227994,Consumer credit,0,78859.395,0.0,0.0,0.0,0,-570.0,Closed
440007,Consumer credit,0,717322.5,0.0,0.0,0.0,0,-193.0,Closed
440007,Consumer credit,0,225000.0,,,0.0,0,-667.0,Closed
440007,Credit card,0,90000.0,54495.0,,0.0,0,,Active
440007,Consumer credit,0,760225.5,611221.5,,0.0,0,536.0,Active
440007,Consumer credit,0,1076553.0,,,0.0,0,1896.0,Active
390252,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-1664.0,Closed
390252,Consumer credit,0,71280.0,28839.735,0.0,0.0,0,138.0,Active
124839,Consumer credit,0,42678.0,0.0,0.0,0.0,0,-2125.0,Closed
124839,Credit card,0,13500.0,13846.5,0.0,0.0,0,869.0,Active
124839,Credit card,0,337500.0,0.0,,0.0,0,-286.0,Active
160234,Consumer credit,0,495000.0,0.0,0.0,0.0,0,-1759.0,Closed
160234,Consumer credit,0,80361.0,0.0,0.0,0.0,0,-608.0,Closed
160234,Credit card,0,45000.0,0.0,0.0,0.0,0,-865.0,Active
160234,Consumer credit,0,2700000.0,1256319.0,0.0,0.0,0,653.0,Active
160234,Consumer credit,0,1913355.0,1633558.5,0.0,0.0,0,1334.0,Active
160234,Consumer credit,0,1303200.0,,,0.0,0,764.0,Active
160234,Credit card,0,90000.0,,,0.0,0,,Active
160234,Consumer credit,0,1350000.0,,,0.0,0,1184.0,Active
160234,Credit card,0,335326.68,0.0,0.0,0.0,0,,Closed
160234,Consumer credit,0,62955.0,0.0,0.0,0.0,0,-174.0,Closed
160234,Credit card,0,405000.0,0.0,0.0,0.0,0,,Closed
219851,Consumer credit,0,86853.06,0.0,0.0,0.0,0,-2041.0,Closed
219851,Consumer credit,0,50519.43,0.0,0.0,0.0,0,-2017.0,Closed
219851,Consumer credit,0,93117.6,0.0,0.0,0.0,0,-1440.0,Closed
219851,Credit card,0,0.0,-282.825,282.825,0.0,0,-575.0,Active
219851,Credit card,0,135000.0,-45.0,135045.0,0.0,0,-151.0,Active
219851,Consumer credit,0,146907.0,0.0,0.0,0.0,0,-547.0,Closed
219851,Consumer credit,0,529380.0,0.0,0.0,0.0,0,190.0,Closed
219851,Credit card,0,0.0,0.0,0.0,0.0,0,975.0,Active
219851,Car loan,0,1234152.0,,,0.0,0,472.0,Closed
219851,Consumer credit,0,1350000.0,,,0.0,0,1307.0,Closed
390082,Consumer credit,0,168446.43,0.0,0.0,0.0,0,-2464.0,Closed
390082,Consumer credit,0,34255.26,0.0,0.0,0.0,0,-1667.0,Closed
390082,Credit card,0,4500.0,-242.46,4742.46,0.0,0,-455.0,Active
390082,Credit card,0,270000.0,250642.53,19357.47,0.0,0,855.0,Active
390082,Credit card,0,135000.0,-450.0,135450.0,0.0,0,770.0,Active
390082,Credit card,0,135000.0,-450.0,135450.0,0.0,0,787.0,Active
390082,Credit card,0,472500.0,450882.0,0.0,0.0,0,124.0,Active
390082,Credit card,0,73800.0,,,0.0,3,8270.0,Active
245110,Credit card,0,180000.0,0.0,0.0,0.0,0,-1725.0,Closed
245110,Consumer credit,0,89100.0,0.0,0.0,0.0,0,-2087.0,Closed
245110,Credit card,0,4500.0,0.0,4500.0,0.0,0,-844.0,Active
245110,Credit card,0,216000.0,,,0.0,0,10522.0,Closed
378572,Consumer credit,0,69412.5,0.0,0.0,0.0,0,-1692.0,Closed
378572,Consumer credit,0,65686.5,0.0,0.0,0.0,0,-1565.0,Closed
378572,Consumer credit,0,25830.0,14224.5,0.0,0.0,0,162.0,Active
100009,Consumer credit,0,61965.0,0.0,0.0,0.0,0,-313.0,Closed
100009,Consumer credit,0,351000.0,0.0,0.0,0.0,0,1044.0,Closed
100009,Consumer credit,0,93465.0,0.0,0.0,0.0,0,-1245.0,Closed
100009,Consumer credit,0,37710.0,0.0,0.0,0.0,0,-1056.0,Closed
100009,Consumer credit,0,1777500.0,0.0,0.0,0.0,0,139.0,Closed
100009,Consumer credit,0,66825.0,0.0,0.0,0.0,0,-1581.0,Closed
100009,Credit card,0,337500.0,326628.0,0.0,0.0,0,-209.0,Active
100009,Consumer credit,0,642861.0,557959.5,0.0,0.0,0,1402.0,Active
100009,Consumer credit,0,247500.0,,,0.0,0,-2152.0,Closed
100009,Consumer credit,0,93465.0,0.0,,0.0,0,-1245.0,Closed
100009,Consumer credit,0,97978.5,,,0.0,0,-1699.0,Closed
100009,Credit card,0,187200.0,0.0,,0.0,0,,Active
100009,Consumer credit,0,360000.0,192762.0,,0.0,0,,Active
100009,Consumer credit,0,35770.5,0.0,0.0,0.0,0,-1774.0,Closed
100009,Consumer credit,0,100665.0,0.0,0.0,0.0,0,-1517.0,Closed
100009,Consumer credit,0,83952.0,,,0.0,0,-951.0,Closed
100009,Consumer credit,0,110655.0,0.0,0.0,0.0,0,-482.0,Closed
189184,Consumer credit,0,900000.0,666301.5,,0.0,0,832.0,Active
189184,Consumer credit,0,490500.0,,,0.0,0,-528.0,Closed
429691,Consumer credit,0,62892.0,0.0,0.0,0.0,0,-2198.0,Closed
429691,Credit card,0,386145.0,,,0.0,0,-755.0,Closed
429691,Credit card,0,386145.0,0.0,0.0,0.0,0,2042.0,Closed
429691,Credit card,0,1170000.0,1062256.5,107739.9,0.0,0,,Active
165461,Credit card,0,229500.0,214785.0,0.0,0.0,0,803.0,Active
165461,Credit card,0,225000.0,217224.0,7776.0,0.0,0,,Active
287400,Consumer credit,0,81589.5,0.0,0.0,0.0,0,-1209.0,Closed
287400,Consumer credit,0,465750.0,0.0,0.0,0.0,0,-388.0,Closed
287400,Consumer credit,0,124191.0,0.0,0.0,0.0,0,-160.0,Closed
344799,Consumer credit,0,1114731.0,1064385.0,0.0,0.0,0,2194.0,Active
233805,Consumer credit,0,225000.0,0.0,0.0,0.0,0,-306.0,Closed
233805,Consumer credit,0,360000.0,157531.5,0.0,0.0,0,607.0,Active
233805,Loan for business development,0,675000.0,0.0,,0.0,0,-671.0,Closed
233805,Loan for business development,0,540000.0,0.0,,0.0,0,-547.0,Closed
233805,Credit card,0,292500.0,291874.5,625.5,0.0,0,,Active
127189,Consumer credit,0,21388.5,0.0,0.0,0.0,0,-411.0,Closed
127189,Consumer credit,0,89568.0,0.0,0.0,0.0,0,-924.0,Closed
127189,Consumer credit,0,81000.0,61555.5,0.0,0.0,0,1135.0,Active
127189,Consumer credit,0,162000.0,87043.5,0.0,0.0,0,773.0,Active
127189,Credit card,0,306000.0,319860.0,0.0,0.0,0,688.0,Active
127189,Consumer credit,0,89572.5,0.0,,0.0,0,-924.0,Closed
127189,Credit card,0,179100.0,0.0,179100.0,0.0,0,,Active
157042,Consumer credit,0,180000.0,0.0,,0.0,0,,Closed
157042,Consumer credit,0,855000.0,671008.5,,0.0,0,,Active
157042,Consumer credit,0,157500.0,74641.5,,0.0,0,,Active
157042,Consumer credit,0,135000.0,129078.0,,0.0,0,,Active
157042,Consumer credit,0,193009.5,178083.0,0.0,0.0,0,651.0,Active
423847,Consumer credit,0,378000.0,0.0,0.0,0.0,0,-150.0,Closed
423847,Consumer credit,0,142650.0,111424.5,0.0,0.0,0,217.0,Active
423847,Consumer credit,0,61191.0,0.0,,0.0,0,-1596.0,Closed
423847,Consumer credit,0,61192.26,0.0,0.0,0.0,0,-1596.0,Closed
423847,Credit card,0,4.5,0.0,4.5,0.0,0,,Active
251412,Consumer credit,0,58280.4,0.0,0.0,0.0,0,-276.0,Active
251412,Credit card,0,58500.0,55408.5,0.0,0.0,0,907.0,Active
251412,Consumer credit,0,114412.5,41019.93,0.0,0.0,0,5.0,Active
409922,Credit card,0,135000.0,0.0,0.0,0.0,0,-1926.0,Closed
409922,Consumer credit,0,33358.5,0.0,0.0,0.0,0,-545.0,Closed
409922,Consumer credit,0,33358.5,,,0.0,0,-545.0,Closed
409922,Consumer credit,0,405000.0,263177.64,0.0,0.0,0,951.0,Active
409922,Credit card,0,4500.0,0.0,4500.0,0.0,1,296.0,Active
303054,Consumer credit,0,85459.5,0.0,0.0,0.0,0,-805.0,Closed
303054,Consumer credit,0,104260.5,,,0.0,0,-981.0,Closed
442265,Consumer credit,0,135000.0,114826.5,0.0,0.0,0,739.0,Active
251480,Credit card,0,0.0,0.0,0.0,0.0,0,1199.0,Active
251480,Credit card,0,112500.0,261.0,0.0,0.0,0,914.0,Active
251480,Credit card,0,270000.0,257476.5,0.0,0.0,0,56.0,Active
251480,Consumer credit,0,85455.0,0.0,0.0,0.0,0,-126.0,Closed
250989,Consumer credit,0,115095.465,0.0,0.0,0.0,0,-1047.0,Closed
250989,Consumer credit,0,540000.0,0.0,0.0,0.0,0,538.0,Closed
250989,Consumer credit,0,24624.0,0.0,0.0,0.0,0,-1622.0,Closed
250989,Consumer credit,0,990000.0,793611.0,0.0,0.0,0,776.0,Active
250989,Consumer credit,0,24624.0,,,0.0,0,-1622.0,Closed
250989,Credit card,0,225000.0,208971.0,,0.0,0,31.0,Closed
250989,Microloan,0,22500.0,0.0,,0.0,0,,Closed
250989,Microloan,0,9000.0,0.0,,0.0,0,,Closed
250989,Microloan,0,45000.0,0.0,,0.0,0,,Closed
250989,Consumer credit,0,1125000.0,,,0.0,0,1565.0,Active
250989,Consumer credit,0,125662.5,0.0,0.0,0.0,0,-1266.0,Closed
250989,Credit card,0,225000.0,197414.145,27585.855,0.0,0,210.0,Active
173936,Consumer credit,0,73800.0,0.0,0.0,0.0,0,-1104.0,Closed
173936,Consumer credit,0,828000.0,520506.0,0.0,0.0,0,875.0,Active
173936,Consumer credit,0,47848.5,,,0.0,0,-1282.0,Closed
173936,Consumer credit,0,51750.0,,,0.0,0,-894.0,Closed
173936,Consumer credit,0,22275.0,0.0,0.0,0.0,0,-2690.0,Closed
173936,Consumer credit,0,170100.0,0.0,0.0,0.0,0,-209.0,Closed
238196,Consumer credit,0,315000.0,177201.0,0.0,0.0,0,729.0,Active
238196,Another type of loan,0,225000.0,0.0,0.0,0.0,0,-723.0,Closed
238196,Consumer credit,0,360000.0,0.0,0.0,0.0,0,-243.0,Closed
412498,Consumer credit,0,47065.5,0.0,0.0,0.0,0,-367.0,Closed
412498,Consumer credit,0,13500.0,0.0,0.0,0.0,0,-569.0,Closed
412498,Consumer credit,0,122176.35,0.0,0.0,0.0,0,-311.0,Closed
412498,Consumer credit,0,360000.0,212769.0,0.0,0.0,0,274.0,Active
387792,Consumer credit,0,346410.0,216051.39,0.0,0.0,0,336.0,Active
446871,Credit card,0,135000.0,0.0,0.0,0.0,0,-1010.0,Active
446871,Consumer credit,0,54000.0,0.0,0.0,0.0,0,-1106.0,Closed
446871,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
233146,Consumer credit,0,45643.5,0.0,0.0,0.0,0,-2267.0,Closed
233146,Credit card,0,225000.0,50580.225,619919.775,0.0,0,848.0,Active
233146,Consumer credit,0,200482.65,0.0,0.0,0.0,0,-1880.0,Closed
233146,Consumer credit,0,105295.5,0.0,0.0,0.0,0,-990.0,Closed
233146,Credit card,0,0.0,-329.85,329.85,0.0,0,-371.0,Active
233146,Credit card,0,157500.0,0.0,157500.0,0.0,0,876.0,Closed
233146,Credit card,0,135000.0,0.0,135000.0,0.0,0,1121.0,Active
233146,Credit card,0,0.0,0.0,0.0,0.0,0,1151.0,Active
233146,Credit card,0,675000.0,-450.0,675450.0,0.0,0,744.0,Active
233146,Consumer credit,0,45792.0,0.0,0.0,0.0,0,-2439.0,Closed
233146,Consumer credit,0,73683.0,0.0,0.0,0.0,0,211.0,Closed
233146,Consumer credit,0,256500.0,0.0,0.0,0.0,0,-1537.0,Closed
233146,Consumer credit,0,675000.0,0.0,0.0,0.0,0,-1316.0,Closed
233146,Credit card,0,202500.0,174870.0,0.0,0.0,0,1029.0,Active
233146,Consumer credit,0,490500.0,458730.0,0.0,0.0,0,1522.0,Active
233146,Credit card,0,247500.0,0.0,,0.0,0,31132.0,Active
233146,Consumer credit,0,855000.0,262827.0,,0.0,0,264.0,Active
233146,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
224361,Consumer credit,0,1170000.0,,,0.0,0,-1112.0,Closed
224361,Credit card,0,225000.0,152532.0,,0.0,0,31125.0,Active
224361,Consumer credit,0,1350000.0,,,0.0,0,-57.0,Closed
224361,Credit card,0,135000.0,,,0.0,1,9085.0,Active
224361,Consumer credit,0,430200.0,,,0.0,0,195.0,Closed
224361,Consumer credit,0,225000.0,,,0.0,0,-673.0,Closed
224361,Consumer credit,0,225000.0,,,0.0,0,282.0,Closed
224361,Consumer credit,0,450000.0,,,0.0,0,1528.0,Active
188098,Credit card,0,360000.0,283680.0,0.0,0.0,0,12863.0,Active
188098,Consumer credit,0,360000.0,0.0,,0.0,0,-2281.0,Closed
188098,Consumer credit,0,576000.0,,,0.0,0,-805.0,Closed
188098,Consumer credit,0,132183.0,0.0,0.0,0.0,0,-2121.0,Sold
391130,Consumer credit,0,21150.0,0.0,0.0,0.0,0,-2096.0,Closed
317607,Consumer credit,0,60930.0,0.0,0.0,0.0,0,-2114.0,Closed
183811,Consumer credit,0,23320.8,0.0,0.0,0.0,0,-2088.0,Active
183811,Consumer credit,0,77656.5,0.0,0.0,0.0,0,-849.0,Closed
222276,Consumer credit,0,907425.0,815148.0,0.0,0.0,0,1492.0,Active
202289,Consumer credit,0,44496.0,0.0,0.0,0.0,0,-2049.0,Closed
202289,Consumer credit,0,220500.0,177390.0,0.0,0.0,0,1414.0,Active
434757,Consumer credit,0,58266.0,0.0,0.0,0.0,0,-1833.0,Closed
234257,Consumer credit,0,58248.0,0.0,,0.0,0,-1323.0,Closed
211843,Consumer credit,0,1764000.0,1708695.0,0.0,0.0,0,1677.0,Active
415232,Consumer credit,0,52329.33,0.0,0.0,0.0,0,-542.0,Closed
178690,Consumer credit,0,114885.0,,,0.0,0,-1418.0,Closed
412906,Consumer credit,0,180000.0,0.0,0.0,0.0,0,-2064.0,Closed
412906,Consumer credit,0,41949.0,0.0,0.0,0.0,0,-1488.0,Closed
113811,Consumer credit,0,135360.0,0.0,0.0,0.0,0,-733.0,Closed
360011,Consumer credit,0,59850.0,0.0,0.0,0.0,0,-1781.0,Closed
360011,Credit card,0,135000.0,,,0.0,0,1322.0,Active
423936,Consumer credit,0,101038.5,0.0,0.0,0.0,0,-956.0,Closed
146073,Consumer credit,0,149076.0,49441.5,0.0,0.0,0,65.0,Active
224366,Consumer credit,0,27652.5,,,0.0,0,-977.0,Closed
224366,Consumer credit,0,75672.63,0.0,0.0,0.0,0,-176.0,Closed
233412,Credit card,0,4500.0,0.0,0.0,0.0,0,10235.0,Closed
233412,Consumer credit,0,40455.0,0.0,0.0,0.0,0,-175.0,Closed
233412,Consumer credit,0,229050.0,0.0,0.0,0.0,0,-158.0,Closed
424318,Credit card,0,0.0,0.0,0.0,0.0,0,-592.0,Active
424318,Credit card,0,0.0,0.0,0.0,0.0,0,1295.0,Active
424318,Consumer credit,0,450000.0,,,0.0,0,-1094.0,Closed
424318,Consumer credit,0,177035.13,160128.0,0.0,0.0,0,614.0,Active
455792,Consumer credit,0,376177.5,0.0,0.0,0.0,0,-421.0,Closed
455792,Consumer credit,0,376177.5,,,0.0,0,-421.0,Closed
323781,Consumer credit,0,1125000.0,0.0,0.0,0.0,0,-1696.0,Closed
330653,Consumer credit,0,1012500.0,963783.0,0.0,0.0,0,1577.0,Active
449779,Consumer credit,0,180000.0,0.0,0.0,0.0,0,-604.0,Closed
175815,Consumer credit,0,113065.335,79370.955,0.0,0.0,0,429.0,Active
394219,Credit card,0,0.0,0.0,0.0,0.0,0,1510.0,Active
394219,Credit card,0,67500.0,0.0,0.0,0.0,0,504.0,Active
150842,Consumer credit,0,27859.5,0.0,0.0,0.0,0,-463.0,Closed
103350,Credit card,0,270000.0,,,0.0,0,-1115.0,Closed
268791,Consumer credit,0,98010.0,0.0,,0.0,0,-2348.0,Closed
418715,Consumer credit,0,231975.0,0.0,,0.0,0,-287.0,Closed
418715,Consumer credit,0,7650000.0,5490243.0,,0.0,0,6196.0,Active
253980,Consumer credit,0,93888.0,0.0,0.0,0.0,0,-1079.0,Closed
145207,Consumer credit,0,153000.0,150817.5,0.0,0.0,0,-285.0,Active
335068,Consumer credit,0,29200.5,0.0,0.0,0.0,0,-1323.0,Closed
372593,Consumer credit,0,45000.0,0.0,0.0,0.0,0,-618.0,Closed
372593,Consumer credit,0,32400.0,0.0,,0.0,0,-1833.0,Closed
353994,Credit card,0,675000.0,0.0,,0.0,0,-277.0,Closed
223812,Consumer credit,0,234000.0,,,0.0,0,-1478.0,Closed
209297,Consumer credit,0,29043.585,0.0,0.0,0.0,0,-362.0,Closed
242657,Consumer credit,0,194967.0,0.0,0.0,0.0,0,341.0,Closed
203099,Consumer credit,0,225000.0,93748.5,0.0,0.0,0,745.0,Active
319421,Consumer credit,0,22347.0,0.0,0.0,0.0,0,-1209.0,Closed
326922,Credit card,0,198000.0,198000.0,0.0,0.0,0,,Active
171138,Credit card,0,45000.0,,,0.0,0,10096.0,Active
171138,Credit card,0,45000.0,,,0.0,0,10093.0,Active
330950,Consumer credit,0,118800.0,0.0,0.0,0.0,0,-981.0,Closed
389596,Consumer credit,0,292500.0,0.0,0.0,0.0,0,1511.0,Closed
389596,Consumer credit,0,135000.0,0.0,0.0,0.0,0,105.0,Closed
275410,Consumer credit,0,30192.48,0.0,,0.0,0,-1737.0,Closed
275410,Credit card,0,90000.0,,,0.0,0,,Active
427865,Credit card,0,180000.0,0.0,0.0,0.0,0,-2069.0,Active
427865,Consumer credit,0,66510.36,0.0,0.0,0.0,0,-1848.0,Closed
259766,Consumer credit,0,22500.0,,,0.0,0,,Closed
224644,Consumer credit,0,450000.0,,,0.0,0,,Active
387858,Consumer credit,0,287482.5,0.0,0.0,0.0,0,-1061.0,Closed
163897,Consumer credit,0,32828.31,0.0,0.0,0.0,0,-2451.0,Closed
194786,Consumer credit,0,1896430.5,,,0.0,0,1688.0,Active
297622,Consumer credit,0,32355.0,0.0,0.0,0.0,0,-2387.0,Closed
297622,Consumer credit,0,45000.0,0.0,0.0,0.0,0,-699.0,Closed
297622,Consumer credit,0,137232.0,,,0.0,0,-1498.0,Closed
147996,Consumer credit,0,98344.8,0.0,0.0,0.0,0,-2492.0,Closed
147996,Consumer credit,0,30541.5,0.0,,0.0,0,-1867.0,Closed
147996,Consumer credit,0,124766.82,0.0,0.0,0.0,0,-173.0,Closed
101600,Credit card,0,360000.0,28300.5,,0.0,0,1437.0,Active
354246,Credit card,0,90000.0,89140.5,,0.0,0,1084.0,Active
374753,Consumer credit,0,675000.0,0.0,0.0,0.0,0,-842.0,Closed
374753,Consumer credit,0,101956.5,0.0,0.0,0.0,0,-1031.0,Closed
319214,Consumer credit,0,38628.0,,,0.0,0,-913.0,Closed
319214,Consumer credit,0,64453.5,,,0.0,0,-913.0,Closed
112426,Consumer credit,0,117000.0,,,0.0,0,-1449.0,Closed
143628,Consumer credit,0,59220.0,0.0,0.0,0.0,0,-2339.0,Closed
186071,Consumer credit,0,64621.755,0.0,,0.0,0,-2459.0,Closed
164071,Consumer credit,0,450000.0,0.0,0.0,0.0,0,269.0,Closed
275096,Credit card,0,0.0,-1270.53,1270.53,0.0,0,779.0,Active
261343,Consumer credit,0,80262.0,0.0,0.0,0.0,0,-1246.0,Closed
275690,Consumer credit,0,838507.5,0.0,0.0,0.0,0,239.0,Closed
394612,Consumer credit,0,91102.5,0.0,0.0,0.0,0,-1731.0,Closed
454505,Consumer credit,0,22185.0,0.0,0.0,0.0,0,-981.0,Closed
381615,Consumer credit,0,16155.0,0.0,0.0,0.0,0,-2516.0,Closed
232726,Credit card,0,90000.0,,,0.0,0,,Active
232726,Consumer credit,0,334971.0,,,0.0,0,463.0,Active
232726,Consumer credit,0,157500.0,0.0,0.0,0.0,0,-89.0,Closed
312216,Credit card,0,180000.0,0.0,0.0,0.0,0,1046.0,Active
325104,Consumer credit,0,24472.8,0.0,0.0,0.0,0,-2376.0,Closed
282357,Consumer credit,0,100440.0,0.0,0.0,0.0,0,-1121.0,Closed
282357,Consumer credit,0,23760.0,0.0,0.0,0.0,0,-1598.0,Closed
276120,Consumer credit,0,23499.0,0.0,0.0,0.0,0,-357.0,Closed
276120,Consumer credit,0,73570.5,0.0,0.0,0.0,0,-434.0,Closed
276120,Consumer credit,0,89379.0,23733.0,0.0,0.0,0,73.0,Active
291405,Consumer credit,0,130624.2,0.0,0.0,0.0,0,-868.0,Closed
327636,Credit card,0,270000.0,208044.0,0.0,0.0,0,736.0,Active
327636,Consumer credit,0,2250000.0,0.0,,0.0,0,-42.0,Closed
209630,Consumer credit,0,52875.0,44676.0,0.0,0.0,0,130.0,Active
182137,Consumer credit,0,116775.0,,,0.0,0,-757.0,Closed
410278,Consumer credit,0,1350000.0,0.0,,0.0,0,1134.0,Closed
316775,Consumer credit,0,270000.0,,,0.0,0,-1641.0,Closed
205717,Consumer credit,0,98221.5,,,0.0,0,-1354.0,Closed
378160,Consumer credit,0,21397.5,0.0,0.0,0.0,0,-783.0,Closed
334818,Consumer credit,0,286065.0,0.0,,0.0,0,-1143.0,Closed
178829,Consumer credit,0,298836.0,,,0.0,0,216.0,Active
260180,Consumer credit,0,27090.0,0.0,0.0,0.0,0,-1488.0,Closed
121852,Consumer credit,0,440550.0,0.0,,0.0,0,1227.0,Closed
257313,Consumer credit,0,107129.25,0.0,,0.0,0,-1493.0,Closed
229017,Consumer credit,0,38430.0,0.0,0.0,0.0,0,-2153.0,Closed
275726,Credit card,0,35374.5,36607.5,,0.0,0,30974.0,Active
161997,Consumer credit,0,253287.0,0.0,,0.0,0,-1489.0,Closed
161997,Consumer credit,0,414000.0,0.0,0.0,0.0,0,-674.0,Closed
366712,Credit card,0,157500.0,0.0,0.0,0.0,0,14.0,Closed
366712,Credit card,0,0.0,0.0,0.0,0.0,0,14.0,Active
113603,Consumer credit,0,438750.0,0.0,0.0,0.0,0,-37.0,Closed
104792,Credit card,0,47367.0,,,0.0,0,-1778.0,Sold
104792,Consumer credit,0,200892.87,0.0,0.0,0.0,0,-204.0,Closed
157416,Credit card,0,540000.0,0.0,0.0,0.0,0,1024.0,Active
149243,Consumer credit,0,58428.0,0.0,0.0,0.0,0,-1474.0,Closed
149243,Consumer credit,0,41404.5,,,0.0,0,-1060.0,Closed
326062,Credit card,0,128250.0,130851.0,0.0,0.0,0,30974.0,Active
326062,Consumer credit,0,225000.0,107595.0,,0.0,0,,Active
304413,Consumer credit,0,303030.0,260932.5,0.0,0.0,0,554.0,Active
245421,Consumer credit,0,135450.0,126886.5,0.0,0.0,0,955.0,Active
163545,Consumer credit,0,360000.0,0.0,0.0,0.0,0,-2125.0,Closed
252566,Consumer credit,0,52802.1,0.0,0.0,0.0,0,-1608.0,Closed
252566,Consumer credit,0,153000.0,14040.0,0.0,0.0,0,633.0,Active
286222,Consumer credit,0,46291.5,0.0,,0.0,0,-2623.0,Closed
158668,Consumer credit,0,450000.0,252157.5,0.0,0.0,0,-663.0,Active
117195,Consumer credit,0,17955.0,0.0,0.0,0.0,0,-2587.0,Closed
117195,Credit card,0,0.0,0.0,0.0,0.0,0,1123.0,Active
298783,Consumer credit,0,61839.0,0.0,0.0,0.0,0,-695.0,Closed
298783,Consumer credit,0,21528.0,,,0.0,0,-1874.0,Closed
350673,Credit card,0,225000.0,0.0,0.0,0.0,0,-1008.0,Closed
350673,Consumer credit,0,540000.0,0.0,0.0,0.0,0,58.0,Closed
454475,Consumer credit,0,51711.3,0.0,0.0,0.0,0,-2340.0,Closed
177184,Consumer credit,0,32791.5,0.0,0.0,0.0,0,-764.0,Closed
117294,Credit card,0,202500.0,51520.5,0.0,0.0,0,183.0,Active
377812,Consumer credit,0,48527.28,0.0,0.0,0.0,0,-2234.0,Closed
377812,Credit card,0,112500.0,104440.5,0.0,0.0,0,980.0,Active
377812,Consumer credit,0,73381.5,0.0,0.0,0.0,0,-46.0,Closed
377812,Consumer credit,0,91935.0,0.0,0.0,0.0,0,-393.0,Closed
109199,Consumer credit,0,106632.0,0.0,0.0,0.0,0,-63.0,Closed
109199,Consumer credit,0,86310.0,0.0,0.0,0.0,0,-1400.0,Closed
109199,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
282017,Consumer credit,0,90000.0,0.0,0.0,0.0,0,-131.0,Closed
265383,Consumer credit,0,252000.0,228690.0,,0.0,0,698.0,Active
289942,Consumer credit,0,44770.5,0.0,0.0,0.0,0,-277.0,Closed
436268,Consumer credit,0,2250000.0,0.0,0.0,0.0,0,-675.0,Closed
183458,Credit card,0,0.0,0.0,0.0,0.0,0,31195.0,Active
183458,Consumer credit,0,31630.5,0.0,0.0,0.0,0,-770.0,Closed
213658,Consumer credit,0,40572.0,0.0,0.0,0.0,0,-900.0,Closed
213658,Consumer credit,0,1036800.0,0.0,0.0,0.0,0,-145.0,Closed
204983,Consumer credit,0,371533.5,,,0.0,0,-949.0,Closed
204983,Consumer credit,0,450000.0,,,0.0,0,-949.0,Closed
364634,Consumer credit,0,86045.4,0.0,0.0,0.0,0,-2302.0,Closed
399775,Credit card,0,135000.0,134869.5,0.0,0.0,0,73.0,Active
320835,Consumer credit,0,310500.0,282784.5,0.0,0.0,0,1477.0,Active
432276,Consumer credit,0,161730.0,101200.5,0.0,0.0,0,291.0,Active
294645,Consumer credit,0,22500.0,,,0.0,0,-2702.0,Active
294645,Consumer credit,0,43560.0,0.0,,0.0,0,-1032.0,Closed
340696,Credit card,0,45000.0,35617.5,0.0,0.0,0,31192.0,Active
340696,Consumer credit,0,25950.645,0.0,0.0,0.0,0,-199.0,Closed
192287,Credit card,0,0.0,0.0,0.0,0.0,0,-57.0,Closed
334661,Consumer credit,0,80100.0,0.0,0.0,0.0,0,-2019.0,Closed
